ts_code,live,name,description,price,sell,page_yield,colour,weight,barcode,box_size,short_oem_code,daily_stock,min,max,image_url,oem_code,pack,vow_oem_code,spicers_oem_code,vow_compat_code,spicers_compat_code,brand,manufacturer,product_type,group,category,chip_issue,machine_models,machine_models2,shipping_category_id,available_on
CC9364E,Yes,Compatible HP C9364EE #337 Black 400 Page Yield,"Compatible replacement for HP C9364EE. Page Yield or Volume @ 5% coverage will be approx 400. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Deskjet 460, Deskjet 460C, Deskjet 460CB, Deskjet 460WBT, Deskjet 5740, Deskjet 5745, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 9800, Deskjet 9800cd, Officejet 100, Officejet 150, Officejet 6210, Officejet 6215, Officejet 7110, Officejet 7210, Officejet 7310xi, Officejet 7410, Officejet 7410xi, Officejet H470, Officejet H470B, Officejet H470WBT, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart 8750gp, Photosmart C3180, Photosmart Pro B8350, PSC 1510, PSC 1610, PSC 1613, PSC 2210v, PSC 2210xi, PSC 2350, PSC 2355, PSC 2355v, PSC 2355xi, PSC 2510",12.99,5.87,400,Black,0.0701,7.86E+11,,#337,0.67,8,19,CC9364E.jpg,C9364EE,1,HPC9364EE,227385,,,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"Deskjet 460, Deskjet 460C, Deskjet 460CB, Deskjet 460WBT, Deskjet 5740, Deskjet 5745, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 9800, Deskjet 9800cd, Officejet 100, Officejet 150, Officejet 6210, Officejet 6215, Officejet 7110, Officejet 7210, Officejet 7310xi, Officejet 7410, Officejet 7410xi, Officejet H470, Officejet H470B, Officejet H470WBT, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart 8750gp, Photosmart C3180, Photosmart Pro B8350, PSC 1510, PSC 1610, PSC 1613, PSC 2210v, PSC 2210xi, PSC 2350, PSC 2355, PSC 2355v, PSC 2355xi, PSC 2510","Deskjet 460, Deskjet 460C, Deskjet 460CB, Deskjet 460WBT, Deskjet 5740, Deskjet 5745, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 9800, Deskjet 9800cd, Officejet 100, Officejet 150, Officejet 6210, Officejet 6215, Officejet 7110, Officejet 7210, Officejet 7310xi, Officejet 7410, Officejet 7410xi, Officejet H470, Officejet H470B, Officejet H470WBT, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart 8750gp, Photosmart C3180, Photosmart Pro B8350, PSC 1510, PSC 1610, PSC 1613, PSC 2210v, PSC 2210xi, PSC 2350, PSC 2355, PSC 2355v, PSC 2355xi, PSC 2510",1,01/01/14
CC9352A,Yes,Compatible HP C9352AE #22 Colour 415 Page Yield,"Compatible replacement for HP C9352AE. Page Yield or Volume @ 5% coverage will be approx 415. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: OfficeJet 1400 Series, 1410, 1410, XI, 4300 Series, 4314, 4315, 4315 V, 4315 XI, 4352, 4355, 4359, 4625, 4700 Series, 4712, PSC 1400 Series, 1402, 1410, 1410 XI, 1415, DeskJet 3910, 3915, 3920, 3940, 3940 V, 3950, Fax 1250, 1250 XI, DeskJet D 1300 Series, 1311, 1320, 1330, 1341, 1360, 1400 Series, 1420, 1430, 1445, 1450, 1455, 1460, 1500 Series, 1520, 1530, 1560, 1568, 2300 Series, 2320, 2330, 2340, 2345, 2360, 2400 Series, 2430, 2445, 2451, 2460, DeskJet F 2100 Series, 2110, 2120, 2140, 2149, 2180, 2185, 2200 Series, 2210, 2212, 2214, 2224, 2235, 2240, 2250, 2275, 2276, 2280, 2288, 2290, 2291, 310, 325, 335, 340, 350, 370, 370 Series, 375, 380, 380 Series, 385, 388, 390, 390 Series, 394, 4100 Series, 4135, 4140, 4150, 4172, 4175, 4180, 4185, 4190, 4194, OfficeJet J 3600 Series, 3606, 3608, 3625, 3635, 3640, 3680, 5500 Series, 5508, 5520",16.99,8.52,415,Colour,0.075,7.86E+11,,#22,1.19,14,33,CC9352A.jpg,C9352AE,1,HPC9352AE,821711,,192689,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"OfficeJet 1400 Series, 1410, 1410, XI, 4300 Series, 4314, 4315, 4315 V, 4315 XI, 4352, 4355, 4359, 4625, 4700 Series, 4712, PSC 1400 Series, 1402, 1410, 1410 XI, 1415, DeskJet 3910, 3915, 3920, 3940, 3940 V, 3950, Fax 1250, 1250 XI, DeskJet D 1300 Series, 1311, 1320, 1330, 1341, 1360, 1400 Series, 1420, 1430, 1445, 1450, 1455, 1460, 1500 Series, 1520, 1530, 1560, 1568, 2300 Series, 2320, 2330, 2340, 2345, 2360, 2400 Series, 2430, 2445, 2451, 2460, DeskJet F 2100 Series, 2110, 2120, 2140, 2149, 2180, 2185, 2200 Series, 2210, 2212, 2214, 2224, 2235, 2240, 2250, 2275, 2276, 2280, 2288, 2290, 2291, 310, 325, 335, 340, 350, 370, 370 Series, 375, 380, 380 Series, 385, 388, 390, 390 Series, 394, 4100 Series, 4135, 4140, 4150, 4172, 4175, 4180, 4185, 4190, 4194, OfficeJet J 3600 Series, 3606, 3608, 3625, 3635, 3640, 3680, 5500 Series, 5508, 5520","OfficeJet 1400 Series, 1410, 1410, XI, 4300 Series, 4314, 4315, 4315 V, 4315 XI, 4352, 4355, 4359, 4625, 4700 Series, 4712, PSC 1400 Series, 1402, 1410, 1410 XI, 1415, DeskJet 3910, 3915, 3920, 3940, 3940 V, 3950, Fax 1250, 1250 XI, DeskJet D 1300 Series, 1311, 1320, 1330, 1341, 1360, 1400 Series, 1420, 1430, 1445, 1450, 1455, 1460, 1500 Series, 1520, 1530, 1560, 1568, 2300 Series, 2320, 2330, 2340, 2345, 2360, 2400 Series, 2430, 2445, 2451, 2460, DeskJet F 2100 Series, 2110, 2120, 2140, 2149, 2180, 2185, 2200 Series, 2210, 2212, 2214, 2224, 2235, 2240, 2250, 2275, 2276, 2280, 2288, 2290, 2291, 310, 325, 335, 340, 350, 370, 370 Series, 375, 380, 380 Series, 385, 388, 390, 390 Series, 394, 4100 Series, 4135, 4140, 4150, 4172, 4175, 4180, 4185, 4190, 4194, OfficeJet J 3600 Series, 3606, 3608, 3625, 3635, 3640, 3680, 5500 Series, 5508, 5520",1,01/01/14
CC9351A,Yes,Compatible HP C9351AE #21 Black 520 Page Yield,"Compatible replacement for HP C9351AE. Page Yield or Volume @ 5% coverage will be approx 520. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: OfficeJet 1400 Series, 1410, 1410, XI, 4300 Series, 4314, 4315, 4315 V, 4315 XI, 4352, 4355, 4359, 4625, 4700 Series, 4712, PSC 1400 Series, 1402, 1410, 1410 XI, 1415, DeskJet 3910, 3915, 3920, 3940, 3940 V, 3950, Fax 1250, 1250 XI, DeskJet D 1300 Series, 1311, 1320, 1330, 1341, 1360, 1400 Series, 1420, 1430, 1445, 1450, 1455, 1460, 1500 Series, 1520, 1530, 1560, 1568, 2300 Series, 2320, 2330, 2340, 2345, 2360, 2400 Series, 2430, 2445, 2451, 2460, DeskJet F 2100 Series, 2110, 2120, 2140, 2149, 2180, 2185, 2200 Series, 2210, 2212, 2214, 2224, 2235, 2240, 2250, 2275, 2276, 2280, 2288, 2290, 2291, 310, 325, 335, 340, 350, 370, 370 Series, 375, 380, 380 Series, 385, 388, 390, 390 Series, 394, 4100 Series, 4135, 4140, 4150, 4172, 4175, 4180, 4185, 4190, 4194, OfficeJet J 3600 Series, 3606, 3608, 3625, 3635, 3640, 3680, 5500 Series, 5508, 5520",16.99,5.7,520,Black,0.0701,7.86E+11,,#21,1.56,19,44,CC9351A.jpg,C9351AE,1,HPC9351AE,821703,,192663,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"OfficeJet 1400 Series, 1410, 1410, XI, 4300 Series, 4314, 4315, 4315 V, 4315 XI, 4352, 4355, 4359, 4625, 4700 Series, 4712, PSC 1400 Series, 1402, 1410, 1410 XI, 1415, DeskJet 3910, 3915, 3920, 3940, 3940 V, 3950, Fax 1250, 1250 XI, DeskJet D 1300 Series, 1311, 1320, 1330, 1341, 1360, 1400 Series, 1420, 1430, 1445, 1450, 1455, 1460, 1500 Series, 1520, 1530, 1560, 1568, 2300 Series, 2320, 2330, 2340, 2345, 2360, 2400 Series, 2430, 2445, 2451, 2460, DeskJet F 2100 Series, 2110, 2120, 2140, 2149, 2180, 2185, 2200 Series, 2210, 2212, 2214, 2224, 2235, 2240, 2250, 2275, 2276, 2280, 2288, 2290, 2291, 310, 325, 335, 340, 350, 370, 370 Series, 375, 380, 380 Series, 385, 388, 390, 390 Series, 394, 4100 Series, 4135, 4140, 4150, 4172, 4175, 4180, 4185, 4190, 4194, OfficeJet J 3600 Series, 3606, 3608, 3625, 3635, 3640, 3680, 5500 Series, 5508, 5520","OfficeJet 1400 Series, 1410, 1410, XI, 4300 Series, 4314, 4315, 4315 V, 4315 XI, 4352, 4355, 4359, 4625, 4700 Series, 4712, PSC 1400 Series, 1402, 1410, 1410 XI, 1415, DeskJet 3910, 3915, 3920, 3940, 3940 V, 3950, Fax 1250, 1250 XI, DeskJet D 1300 Series, 1311, 1320, 1330, 1341, 1360, 1400 Series, 1420, 1430, 1445, 1450, 1455, 1460, 1500 Series, 1520, 1530, 1560, 1568, 2300 Series, 2320, 2330, 2340, 2345, 2360, 2400 Series, 2430, 2445, 2451, 2460, DeskJet F 2100 Series, 2110, 2120, 2140, 2149, 2180, 2185, 2200 Series, 2210, 2212, 2214, 2224, 2235, 2240, 2250, 2275, 2276, 2280, 2288, 2290, 2291, 310, 325, 335, 340, 350, 370, 370 Series, 375, 380, 380 Series, 385, 388, 390, 390 Series, 394, 4100 Series, 4135, 4140, 4150, 4172, 4175, 4180, 4185, 4190, 4194, OfficeJet J 3600 Series, 3606, 3608, 3625, 3635, 3640, 3680, 5500 Series, 5508, 5520",1,01/01/14
CC8767E,Yes,Compatible HP C8767EE #339 Black 800 Page Yield,"Compatible replacement for HP C8767EE. Page Yield or Volume @ 5% coverage will be approx 800. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Deskjet 5740, Deskjet 5745, Deskjet 5940, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 6940, Deskjet 6980, Deskjet 9800, Officejet 6310, Officejet 7210, Officejet 7310, Officejet 7410, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8050, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart D5160, Photosmart Pro B8350",16.99,5.99,800,Black,0.0701,7.86E+11,,#339,1.75,21,49,CC8767E.jpg,C8767EE,1,HPC8767EE,838451,,,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"Deskjet 5740, Deskjet 5745, Deskjet 5940, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 6940, Deskjet 6980, Deskjet 9800, Officejet 6310, Officejet 7210, Officejet 7310, Officejet 7410, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8050, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart D5160, Photosmart Pro B8350","Deskjet 5740, Deskjet 5745, Deskjet 5940, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 6940, Deskjet 6980, Deskjet 9800, Officejet 6310, Officejet 7210, Officejet 7310, Officejet 7410, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8050, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart D5160, Photosmart Pro B8350",1,01/01/14
CC8766E,Yes,Compatible HP C8766EE #343 Colour 260 Page Yield,"Compatible replacement for HP C8766EE. Page Yield or Volume @ 5% coverage will be approx 260. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Deskjet 5740, Deskjet 5745, Deskjet 5940, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 6940, Deskjet 6980, Deskjet 9800, Officejet 6310, Officejet 7210, Officejet 7310, Officejet 7410, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8050, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart D5160, Photosmart Pro B8350",16.99,8.82,260,Colour,0.0701,7.86E+11,,#343,1.49,18,42,CC8766E.jpg,C8766EE,1,HPC8767EE,838451,,,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"Deskjet 5740, Deskjet 5745, Deskjet 5940, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 6940, Deskjet 6980, Deskjet 9800, Officejet 6310, Officejet 7210, Officejet 7310, Officejet 7410, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8050, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart D5160, Photosmart Pro B8350","Deskjet 5740, Deskjet 5745, Deskjet 5940, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 6940, Deskjet 6980, Deskjet 9800, Officejet 6310, Officejet 7210, Officejet 7310, Officejet 7410, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8050, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart D5160, Photosmart Pro B8350",1,01/01/14
CC8728A,Yes,Compatible HP C8728AE #28 Colour 190 Page Yield,"Compatible replacement for HP C8728AE. Page Yield or Volume @ 5% coverage will be approx 190. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Deskjet 3320, Deskjet 3325, Deskjet 3420, Deskjet 3425, Deskjet 3520, Deskjet 3535, Deskjet 3550, Deskjet 3645, Deskjet 3650, Deskjet 3745, Deskjet 3840, Deskjet 3845, Deskjet 450 mobile, Fax 1240, Officejet 4105, Officejet 4105Z, Officejet 4110, Officejet 4200, Officejet 4211, Officejet 4215, Officejet 4219, Officejet 4252, Officejet 4255, PSC 1100, PSC 1200, PSC 1210, PSC 1210XI, PSC 1310, PSC 1311, PSC 1317, PSC 2105, PSC 2108, PSC 2110, PSC 2115, PSC 2210",14.99,7.79,190,Colour,0.0701,7.86E+11,,#28,0.28,3,8,CC8728A.jpg,C8728AE,1,HPC8728AE,559632,,,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"Deskjet 3320, Deskjet 3325, Deskjet 3420, Deskjet 3425, Deskjet 3520, Deskjet 3535, Deskjet 3550, Deskjet 3645, Deskjet 3650, Deskjet 3745, Deskjet 3840, Deskjet 3845, Deskjet 450 mobile, Fax 1240, Officejet 4105, Officejet 4105Z, Officejet 4110, Officejet 4200, Officejet 4211, Officejet 4215, Officejet 4219, Officejet 4252, Officejet 4255, PSC 1100, PSC 1200, PSC 1210, PSC 1210XI, PSC 1310, PSC 1311, PSC 1317, PSC 2105, PSC 2108, PSC 2110, PSC 2115, PSC 2210","Deskjet 3320, Deskjet 3325, Deskjet 3420, Deskjet 3425, Deskjet 3520, Deskjet 3535, Deskjet 3550, Deskjet 3645, Deskjet 3650, Deskjet 3745, Deskjet 3840, Deskjet 3845, Deskjet 450 mobile, Fax 1240, Officejet 4105, Officejet 4105Z, Officejet 4110, Officejet 4200, Officejet 4211, Officejet 4215, Officejet 4219, Officejet 4252, Officejet 4255, PSC 1100, PSC 1200, PSC 1210, PSC 1210XI, PSC 1310, PSC 1311, PSC 1317, PSC 2105, PSC 2108, PSC 2110, PSC 2115, PSC 2210",1,01/01/14
CC8765E,Yes,Compatible HP C8765EE #338 Black 450 Page Yield,"Compatible replacement for HP C8765EE. Page Yield or Volume @ 5% coverage will be approx 450. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Deskjet 460, Deskjet 460C, Deskjet 460CB, Deskjet 460WBT, Deskjet 5740, Deskjet 5745, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 9800, Deskjet 9800cd, Officejet 100, Officejet 150, Officejet 6210, Officejet 6215, Officejet 7110, Officejet 7210, Officejet 7310xi, Officejet 7410, Officejet 7410xi, Officejet H470, Officejet H470B, Officejet H470WBT, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart 8750gp, Photosmart C3180, Photosmart Pro B8350, PSC 1510, PSC 1610, PSC 1613, PSC 2210v, PSC 2210xi, PSC 2350, PSC 2355, PSC 2355v, PSC 2355xi, PSC 2510",14.99,7.67,450,Black,0.0701,7.86E+11,,#338,0.88,11,25,CC8765E.jpg,C8765EE,1,HPC8765EE,832971,,,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"Deskjet 460, Deskjet 460C, Deskjet 460CB, Deskjet 460WBT, Deskjet 5740, Deskjet 5745, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 9800, Deskjet 9800cd, Officejet 100, Officejet 150, Officejet 6210, Officejet 6215, Officejet 7110, Officejet 7210, Officejet 7310xi, Officejet 7410, Officejet 7410xi, Officejet H470, Officejet H470B, Officejet H470WBT, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart 8750gp, Photosmart C3180, Photosmart Pro B8350, PSC 1510, PSC 1610, PSC 1613, PSC 2210v, PSC 2210xi, PSC 2350, PSC 2355, PSC 2355v, PSC 2355xi, PSC 2510","Deskjet 460, Deskjet 460C, Deskjet 460CB, Deskjet 460WBT, Deskjet 5740, Deskjet 5745, Deskjet 6520, Deskjet 6540, Deskjet 6620, Deskjet 6840, Deskjet 9800, Deskjet 9800cd, Officejet 100, Officejet 150, Officejet 6210, Officejet 6215, Officejet 7110, Officejet 7210, Officejet 7310xi, Officejet 7410, Officejet 7410xi, Officejet H470, Officejet H470B, Officejet H470WBT, Officejet K7100, Photosmart 2575, Photosmart 2610, Photosmart 2710, Photosmart 8150, Photosmart 8450, Photosmart 8450GP, Photosmart 8750, Photosmart 8750gp, Photosmart C3180, Photosmart Pro B8350, PSC 1510, PSC 1610, PSC 1613, PSC 2210v, PSC 2210xi, PSC 2350, PSC 2355, PSC 2355v, PSC 2355xi, PSC 2510",1,01/01/14
CC6657A,Yes,Compatible HP C6657AE #57 Colour 400 Page Yield,"Compatible replacement for HP C6657AE. Page Yield or Volume @ 5% coverage will be approx 400. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Deskjet 450cbi, Deskjet 450ci, Deskjet 5150, Deskjet 5550, Deskjet 5552, Deskjet 5652, Deskjet 5850, Deskjet 9680gp, Deskjet F4180, Officejet 4110, Officejet 4212, Officejet 6110, Photosmart 100, Photosmart 230, Photosmart 7150, Photosmart 7260, Photosmart 7345, Photosmart 7350, Photosmart 7450xi, Photosmart 7550, Photosmart 7660, Photosmart 7760, Photosmart 7762, Photosmart 7762w, Photosmart 7960, PSC 1110, PSC 1205, PSC 1210, PSC 1215, PSC 1216, PSC 1315, PSC 1315v, PSC 1315xi, PSC 1350, PSC 2105, PSC 2110, PSC 2175, PSC 2210, PSC 2210xi, PSC 2510",16.99,9.35,400,Colour,0.0901,7.86E+11,,#57,0.21,3,6,CC6657A.jpg,C6657AE,1,HPC6657AE,553877,,,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"Deskjet 450cbi, Deskjet 450ci, Deskjet 5150, Deskjet 5550, Deskjet 5552, Deskjet 5652, Deskjet 5850, Deskjet 9680gp, Deskjet F4180, Officejet 4110, Officejet 4212, Officejet 6110, Photosmart 100, Photosmart 230, Photosmart 7150, Photosmart 7260, Photosmart 7345, Photosmart 7350, Photosmart 7450xi, Photosmart 7550, Photosmart 7660, Photosmart 7760, Photosmart 7762, Photosmart 7762w, Photosmart 7960, PSC 1110, PSC 1205, PSC 1210, PSC 1215, PSC 1216, PSC 1315, PSC 1315v, PSC 1315xi, PSC 1350, PSC 2105, PSC 2110, PSC 2175, PSC 2210, PSC 2210xi, PSC 2510","Deskjet 450cbi, Deskjet 450ci, Deskjet 5150, Deskjet 5550, Deskjet 5552, Deskjet 5652, Deskjet 5850, Deskjet 9680gp, Deskjet F4180, Officejet 4110, Officejet 4212, Officejet 6110, Photosmart 100, Photosmart 230, Photosmart 7150, Photosmart 7260, Photosmart 7345, Photosmart 7350, Photosmart 7450xi, Photosmart 7550, Photosmart 7660, Photosmart 7760, Photosmart 7762, Photosmart 7762w, Photosmart 7960, PSC 1110, PSC 1205, PSC 1210, PSC 1215, PSC 1216, PSC 1315, PSC 1315v, PSC 1315xi, PSC 1350, PSC 2105, PSC 2110, PSC 2175, PSC 2210, PSC 2210xi, PSC 2510",1,01/01/14
CT0530,Yes,Compatible Dell 592-10040 T0530 Series 1 Black 11.5ml Page Yield,"Compatible replacement for Dell 592-10040. Page Yield or Volume @ 5% coverage will be approx 11.5ml. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: A920, A920",21.99,7.19,11.5ml,Black,0.048,7.86E+11,,T0530 Series 1,0.04,0,1,CT0530.jpg,592-10040,1,DEL10040,234585,,923744,Own Brand,Dell,Compatible,Inkjet Cartridge,Printhead,No,"A920, A920","A920, A920",1,01/01/14
CT0529,Yes,Compatible Dell 592-10039 T0529 Series 1 Black 16ml Page Yield,"Compatible replacement for Dell 592-10039. Page Yield or Volume @ 5% coverage will be approx 16ml. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: A920, A920",18.29,8.18,16ml,Black,0.053,7.86E+11,,T0529 Series 1,0.04,0,1,CT0529.jpg,592-10039,1,DEL83326,234578,,923728,Own Brand,Dell,Compatible,Inkjet Cartridge,Printhead,No,"A920, A920","A920, A920",1,01/01/14
CC6615D,Yes,Compatible HP C6615DE #15 Black 600 Page Yield,"Compatible replacement for HP C6615DE. Page Yield or Volume @ 5% coverage will be approx 600. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Deskjet 3810, Deskjet 3816, Deskjet 3820, Deskjet 3822, Deskjet 815c, Deskjet 841c, Deskjet 843c, Deskjet 845c, Deskjet 920c, Deskjet 940c, Officejet 5110, Officejet V30, Officejet V40, Officejet V40xi, Officejet V45, PSC 500, PSC 750, PSC 750xi, PSC 950, PSC 950xi",14.99,4.94,600,Black,0.1171,7.86E+11,,#15,0.88,11,25,CC6615D.jpg,C6615DE,1,HPC6615D,67891X,,,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"Deskjet 3810, Deskjet 3816, Deskjet 3820, Deskjet 3822, Deskjet 815c, Deskjet 841c, Deskjet 843c, Deskjet 845c, Deskjet 920c, Deskjet 940c, Officejet 5110, Officejet V30, Officejet V40, Officejet V40xi, Officejet V45, PSC 500, PSC 750, PSC 750xi, PSC 950, PSC 950xi","Deskjet 3810, Deskjet 3816, Deskjet 3820, Deskjet 3822, Deskjet 815c, Deskjet 841c, Deskjet 843c, Deskjet 845c, Deskjet 920c, Deskjet 940c, Officejet 5110, Officejet V30, Officejet V40, Officejet V40xi, Officejet V45, PSC 500, PSC 750, PSC 750xi, PSC 950, PSC 950xi",1,01/01/14
